iniciado/0;exp_dip/0;exp_sen;per_ing;ses_ing;tipo_doc;titulo;sumario
SENADO;;0625-S-88;105;EXTRAORDINARIAS;PROYECTO DE COMUNICACION;<CS:Titulo>Título:  </CS><FD:TITULO>PEDIDO DE INFORMES: DESAPARICION DE NIÑOS Y/O ADULTOS Y REAPARICION CON LESIONES CONSISTENTES EN LA EXTIRPACION DE ORGANOS.</FD:TITULO>;"<CS:Titulo>Sumario: </CS><FD:TITULO>SI SE HAN REGISTRADO CASOS; INVESTIGACIONES REALIZADAS; SI HAY DETENIDOS O IMPUTADOS; CASO ARJONA; FALLECIDO POR IMPERICIA MEDICA Y EN CUYO CADAVER SE COMPROBARA LA EXTRACCION DE ORGANOS.</FD:TITULO>"
SENADO;;0558-S-88;105;EXTRAORDINARIAS;PROYECTO DE RESOLUCION;<CS:Titulo>Título:  </CS><FD:TITULO>RENDICION DE CUENTAS DE LA EJECUCION PRESUPUESTARIA CORRESPONDIENTE A LOS EJERCICIOS 1985 Y 1986.</FD:TITULO>;<CS:Titulo>Sumario: </CS><FD:TITULO>SOLICITUD AL PODER EJECUTIVO NACIONAL, DE ACUERDO CON EL ARTICULO 38 DE LA LEY DE CONTABILIDAD.</FD:TITULO>
SENADO;;0600-S-88;105;EXTRAORDINARIAS;PROYECTO DE COMUNICACION;<CS:Titulo>Título:  </CS><FD:TITULO>CREACION, DENTRO DE LAS COMISARIAS, DE DELEGACIONES DE AGENTES FEMENINAS PARA ATENDER PROBLEMAS, RECIBIR DENUNCIAS, Y PRESTAR ASISTENCIA A MUJERES CON PROBLEMAS DE VIOLENCIA DOMESTICA, VIOLACIONES, ETCETERA.</FD:TITULO>;"<CS:Titulo>Sumario: </CS><FD:TITULO>SOLICITUD AL PODER EJECUTIVO NACIONAL, ASI COMO LA ORGANIZACION DE CURSOS INTENSIVOS PARA LAS AGENTES; INVESTIGACION SOBRE LOS PLANES ACTUALES EN ESCUELAS POLICIALES SOBRE EL TEMA, ETCETERA.</FD:TITULO>"
SENADO;;0475-S-88;105;EXTRAORDINARIAS;PROYECTO DE COMUNICACION;<CS:Titulo>Título:  </CS><FD:TITULO>APOYO A LA PROVINCIA DE CATAMARCA PARA SUPERAR LA CRISIS CREADA EN LAS LOCALIDADES DE CHUMBICHA Y ZONAS VECINAS DEL DEPARTAMENTO DE CAPAYAN, DECLARANDO A ESTE EN ESTADO DE EMERGENCIA SOCIAL, ECONOMICA Y AGROPECUARIA.</FD:TITULO>;<CS:Titulo>Sumario: </CS><FD:TITULO>SOLICITUD AL PODER EJECUTIVO NACIONAL.</FD:TITULO>
SENADO;;0617-S-88;105;EXTRAORDINARIAS;PROYECTO DE RESOLUCION;<CS:Titulo>Título:  </CS><FD:TITULO>CREACION DE UNA COMISION TECNICA JURIDICA PARA ASESORAR A LA COMISION DE LEGISLACION GENERAL EN EL ANALISIS Y EVALUACION DEL PROYECTO DE UNIFICACION DE LA LEGISLACION CIVIL Y COMERCIAL DE LA NACION (EXPEDIENTE 0221-D-87).</FD:TITULO>;<CS:Titulo>Sumario: </CS><FD:TITULO>INTEGRACION. SUBCOMISIONES. PLAZO.</FD:TITULO>
SENADO;;0592-S-88;105;EXTRAORDINARIAS;PROYECTO DE COMUNICACION;<CS:Titulo>Título:  </CS><FD:TITULO>FIJACION DE BENEFICIOS PROMOCIONALES Y FINANCIEROS A LOS PRODUCTOS INDICADOS EN EL ANEXO DEL DECRETO 1050/87, CONFORME A LAS FACULTADES CONFERIDAS POR LA LEY 23101 (PROMOCION DE EXPORTACIONES).</FD:TITULO>;<CS:Titulo>Sumario: </CS><FD:TITULO>SOLICITUD AL PODER EJECUTIVO NACIONAL ASI COMO EL ESTABLECIMIENTO DE REGIMENES ESPECIALES Y BENEFICIOS IMPOSITIVOS A LAS EXPORTACIONES DE ECONOMIAS REGIONALES, TRANSFORMACION ADMINISTRATIVA DE LAS ADUANAS. APOYO A LAS ECONOMIAS REGIONALES POR MEDIO DEL FONDO DE PROMOCION DE EXPORTACIONES (FOPEX).</FD:TITULO>
SENADO;;0517-S-88;105;EXTRAORDINARIAS;PROYECTO DE COMUNICACION;<CS:Titulo>Título:  </CS><FD:TITULO>PAVIMENTACION DE LA RUTA NACIONAL 103 EN EL TRAMO OBERA - ALBA POSSE, PROVINCIA DE MISIONES.</FD:TITULO>;<CS:Titulo>Sumario: </CS><FD:TITULO>SOLICITUD AL PODER EJECUTIVO NACIONAL, EN EL MARCO DE LA LEY 23485.</FD:TITULO>
SENADO;;0467-S-88;105;EXTRAORDINARIAS;PROYECTO DE COMUNICACION;"<CS:Titulo>Título:  </CS><FD:TITULO>PEDIDO DE INFORMES: SITUACION DEL PERSONAL DEL TRIBUNAL DE CUENTAS CON RELACION AL EJERCICIO DE MEDIDAS DE ACCION DIRECTA; INICIACION DE SUMARIOS.</FD:TITULO>";<CS:Titulo>Sumario: </CS><FD:TITULO>SOLICITUD AL PODER EJECUTIVO NACIONAL.</FD:TITULO>
SENADO;;0609-S-88;105;EXTRAORDINARIAS;PROYECTO DE COMUNICACION;<CS:Titulo>Título:  </CS><FD:TITULO>TERMINACION DE LAS OBRAS DE REPAVIMENTACION, SEÑALIZACION Y MEJORAMIENTO DE LA RUTA NACIONAL 3, TRAMO SUR, ENTRE PUERTO MADRYN Y TRELEW, PROVINCIA DEL CHUBUT.</FD:TITULO>;<CS:Titulo>Sumario: </CS><FD:TITULO>SOLICITUD AL PODER EJECUTIVO NACIONAL.</FD:TITULO>
SENADO;;0643-S-88;105;EXTRAORDINARIAS;PROYECTO DE LEY;"<CS:Titulo>Título:  </CS><FD:TITULO>LEY ORGANICA MUNICIPAL (19987); MODIFICACION EN  LA ELECCION DEL INTENDENTE; DERECHO DE LOS EXTRANJEROS PARA SER ELECTORES (LEY 23510); MODIFICACION.</FD:TITULO>";"<CS:Titulo>Sumario: </CS><FD:TITULO>SUSTITUYE LOS ARTICULOS 8, 27, 28 Y 30 DE LA LEY 19987; SUSTITUYE EL ARTICULO 1 DE LA LEY 23510 (DERECHO DE EXTRANJEROS PARA SER ELECTORES DEL INTENDENTE); ELABORACION POR EL PODER EJECUTIVO NACIONAL DE LOS TEXTOS ORDENADOS DE LA LEY ORGANICA DE LA MUNICIPALIDAD DE LA CIUDAD DE BUENOS AIRES CON LAS MODIFICACIONES DE LA LEY 22846 Y LA PRESENTE, Y DEL CODIGO ELECTORAL NACIONAL MODIFICADO POR LAS LEYES 23476, 23168 Y LA PRESENTE, INCORPORANDO ARTICULOS 1 A 6 DE LA LEY 23510.</FD:TITULO>"
SENADO;;0635-S-88;105;EXTRAORDINARIAS;PROYECTO DE LEY;<CS:Titulo>Título:  </CS><FD:TITULO>PROHIBICION DEL USO DE MEDIOS O METODOS DE CONTROL DE LA NATALIDAD QUE SEAN CLARA O PRESUNTAMENTE ABORTIVOS.</FD:TITULO>;<CS:Titulo>Sumario: </CS><FD:TITULO>DECLARACION DE INTERES NACIONAL DE LA EDUCACION SOBRE PLANIFICACION FAMILIAR. METODOS PROHIBIDOS, ETCETERA.</FD:TITULO>
SENADO;;0610-S-88;105;EXTRAORDINARIAS;PROYECTO DE COMUNICACION;<CS:Titulo>Título:  </CS><FD:TITULO>PEDIDO DE INFORMES: CONJUNTO EDILICIO URBANO BARRIO INGENIERO MACIAS, EDIFICADO BAJO EL SISTEMA DE LA LEY 21581, FONDO NACIONAL DE LA VIVIENDA (FONAVI), EN CAPITAL FEDERAL.</FD:TITULO>;"<CS:Titulo>Sumario: </CS><FD:TITULO>SI SE COMENZO EN 1970; ENTREGA DE LAS UNIDADES; SI SE ENTREGARON SIN TERMINAR; QUIEBRA DE LA CONSTRUCTORA; ADJUDICACIONES; ESCRITURACION; ETCETERA.</FD:TITULO>"
SENADO;;0510-S-88;105;EXTRAORDINARIAS;PROYECTO DE COMUNICACION;<CS:Titulo>Título:  </CS><FD:TITULO>PRESTACION ANUAL DE LOS SERVICIOS DEL TREN 567 Y 568 DENOMINADO ' SIERRAS GRANDES ' DEL FERROCARRIL GENERAL SAN MARTIN, QUE UNE BUENOS AIRES CON VILLA DOLORES, CORDOBA.</FD:TITULO>;<CS:Titulo>Sumario: </CS><FD:TITULO>SOLICITUD AL PODER EJECUTIVO NACIONAL EN RAZON DE LA SUSPENSION EN BAJA TEMPORADA TURISTICA.</FD:TITULO>
SENADO;;0627-S-88;105;EXTRAORDINARIAS;PROYECTO DE LEY;<CS:Titulo>Título:  </CS><FD:TITULO>CREACION DEL FONDO FEDERAL DE INVERSIONES PARA EDUCACION Y CULTURA.</FD:TITULO>;"<CS:Titulo>Sumario: </CS><FD:TITULO>INTEGRACION: 50 % DE LOS GRAVAMENES CREADOS POR EL ARTICULO 73 Y CORRELATIVOS DE LA LEY 22285 (RADIODIFUSION); 100 % DEL FONDO PERMANENTE DE EDUCACION; 5 % DEL PRECIO DE ENTRADAS A ESPECTACULOS PUBLICOS; DONACIONES; 2 % DE LOS INGRESOS BRUTOS DE BENEFICIOS DE LA LEY DE PROMOCION INDUSTRIAL Y DESARROLLO ECONOMICO; DESTINO: EQUIPARACION SALARIAL DE LOS DOCENTES; SUBSIDIOS A MUNICIPALIDADES Y PROVINCIAS DESTINADOS A EDUCACION, ETCETERA.</FD:TITULO>"
SENADO;;0584-S-88;105;EXTRAORDINARIAS;PROYECTO DE COMUNICACION;<CS:Titulo>Título:  </CS><FD:TITULO>LIBERACION A LA IMPORTACION DE CIGARRILLOS.</FD:TITULO>;<CS:Titulo>Sumario: </CS><FD:TITULO>SOLICITUD AL PODER EJECUTIVO NACIONAL A FIN DE QUE NO ADOPTE MEDIDAS QUE LA IMPLIQUEN.</FD:TITULO>
SENADO;;0576-S-88;105;EXTRAORDINARIAS;PROYECTO DE RESOLUCION;<CS:Titulo>Título:  </CS><FD:TITULO>SUSPENSION DE LA EJECUCION DE LA LEY 23512 DE TRASLADO DE LA CAPITAL FEDERAL A VIEDMA - CARMEN DE PATAGONES.</FD:TITULO>;<CS:Titulo>Sumario: </CS><FD:TITULO>LAS SUMAS DESTINADAS A ESE FIN SERAN APLICADAS A RESOLVER EL PROBLEMA DE LA EDUCACION ARGENTINA.</FD:TITULO>
SENADO;;0551-S-88;105;EXTRAORDINARIAS;PROYECTO DE COMUNICACION;<CS:Titulo>Título:  </CS><FD:TITULO>DECLARACION EN ESTADO DE EMERGENCIA SOCIAL, ECONOMICA Y AGROPECUARIA AL DEPARTAMENTO DE PACLIN, PROVINCIA DE CATAMARCA, Y PROVISION DE RECURSOS PARA SUBSANAR DAÑOS PROVOCADOS POR LA NATURALEZA.</FD:TITULO>;<CS:Titulo>Sumario: </CS><FD:TITULO>SOLICITUD AL PODER EJECUTIVO NACIONAL.</FD:TITULO>
SENADO;;0568-S-88;105;EXTRAORDINARIAS;PROYECTO DE COMUNICACION;"<CS:Titulo>Título:  </CS><FD:TITULO>PEDIDO DE INFORMES: INSTITUTOS DE MENORES Y MUJERES AGOTE, ROCCA, SANTA ROSA Y COLONIA RICARDO GUTIERREZ; PROGRAMA CHICOS DE LA CALLE DE LA SECRETARIA DE MINORIDAD Y FAMILIA; UNION DE COOPERATIVAS DE MINORIDAD (UDECOP) Y ESTABLECIMIENTOS LA PORFIA Y COLONIA R OTAMENDI.</FD:TITULO>";<CS:Titulo>Sumario: </CS><FD:TITULO>CASOS DE SIDA DETECTADOS. NUMERO DE INTERNOS ALBERGADOS. PRESUPUESTO DE LOS MISMOS. RESULTADOS DE LOS PROGRAMAS, ETCETERA.</FD:TITULO>
SENADO;;0543-S-88;105;EXTRAORDINARIAS;PROYECTO DE COMUNICACION;<CS:Titulo>Título:  </CS><FD:TITULO>PEDIDO DE INFORMES: SUSPENSION DE LA PRODUCCION MENSUAL DE LECHE ASIGNADA A LA PROVINCIA DE CORRIENTES, POR EL PROGRAMA ALIMENTARIO NACIONAL (PAN).</FD:TITULO>;<CS:Titulo>Sumario: </CS><FD:TITULO>MOTIVOS.</FD:TITULO>
SENADO;;0602-S-88;105;EXTRAORDINARIAS;PROYECTO DE COMUNICACION;<CS:Titulo>Título:  </CS><FD:TITULO>PEDIDO DE INFORMES: RECAUDACION POR EL NUEVO IMPUESTO A LOS COMBUSTIBLES.</FD:TITULO>;"<CS:Titulo>Sumario: </CS><FD:TITULO>SI FUE DESTINADO AL SISTEMA PREVISIONAL, SI LOS JUBILADOS Y PENSIONADOS HAN PERCIBIDO INCREMENTOS EN SUS PRESTACIONES PROVENIENTES DE ESE IMPUESTO; GIRO DE FONDOS POR EL TESORO AL SISTEMA PREVISIONAL.</FD:TITULO>"
SENADO;;0527-S-88;105;EXTRAORDINARIAS;PROYECTO DE COMUNICACION;<CS:Titulo>Título:  </CS><FD:TITULO>EXPENDIO DE ALCOHOL ETILICO DE 96 GRADOS PARA USO EN AUTOMOTORES.</FD:TITULO>;<CS:Titulo>Sumario: </CS><FD:TITULO>SOLICITUD AL PODER EJECUTIVO NACIONAL PARA QUE AUTORICE Y GESTIONE ANTE LAS EMPRESAS FABRICANTES PARA LA VENTA EN EL PAIS DE VEHICULOS APTOS PARA EL USO DE ESE COMBUSTIBLE.</FD:TITULO>
SENADO;;0502-S-88;105;EXTRAORDINARIAS;PROYECTO DE COMUNICACION;<CS:Titulo>Título:  </CS><FD:TITULO>PEDIDO DE INFORMES: ASENTAMIENTO EN LA ANTARTIDA DENOMINADO 'VILLA LAS ESTRELLAS' EFECTUADO POR LA REPUBLICA DE CHILE.</FD:TITULO>;"<CS:Titulo>Sumario: </CS><FD:TITULO>VERACIDAD DE INFORMACIONES PERIODISTICAS; SI SE ENCUENTRA BAJO CONTROL OPERATIVO DE LA FUERZA AEREA CHILENA; CANTIDAD DE HABITANTES, ETCETERA.</FD:TITULO>"
SENADO;;0594-S-88;105;EXTRAORDINARIAS;PROYECTO DE COMUNICACION;<CS:Titulo>Título:  </CS><FD:TITULO>FOMENTO DE LA FILMACION DE PELICULAS PARA SORDOS POR EL INSTITUTO NACIONAL DE CINEMATOGRAFIA.</FD:TITULO>;<CS:Titulo>Sumario: </CS><FD:TITULO>SOLICITUD AL PODER EJECUTIVO NACIONAL ASI COMO LA SOBREIMPRENSION EN IDIOMA CASTELLANO NEUTRO DE LAS PELICULAS DE HABLA HISPANOPARLANTE DE DIFUSION EN EL PAIS, PARA SU COMPRENSION POR DISCAPACITADOS AUDITIVOS.</FD:TITULO>
SENADO;;0519-S-88;105;EXTRAORDINARIAS;PROYECTO DE LEY;<CS:Titulo>Título:  </CS><FD:TITULO>RESERVA NACIONAL NAHUEL HUAPI. DESAFECTACION DE 614 HECTAREAS, DENTRO DE LAS CUALES SE ENCUENTRA VILLA TRAFUL Y CESION A LA PROVINCIA DEL NEUQUEN. MODIFICACION DE LA LEY 23291 (REPRODUCCION DEL EXPEDIENTE 0253-S-86).</FD:TITULO>;<CS:Titulo>Sumario: </CS><FD:TITULO>SUSTITUCION DE LOS ARTICULOS 1, 2, 4 Y 5. DEROGACION DEL ARTICULO 3.</FD:TITULO>
SENADO;;0494-S-88;105;EXTRAORDINARIAS;PROYECTO DE COMUNICACION;<CS:Titulo>Título:  </CS><FD:TITULO>PEDIDO DE INFORMES: REBAJA DEL 50 % EN EL PRECIO DE LOS PASAJES DE EMPRESAS ESTATALES DE TRANSPORTE AEREO (AEROLINEAS ARGENTINAS Y LINEAS AEREAS DEL ESTADO LADE), MARITIMO (EMPRESA LINEAS MARITIMAS ARGENTINAS ELMA), TERRESTRE (FERROCARRILES ARGENTINOS), A PERIODISTAS PROFESIONALES.</FD:TITULO>;<CS:Titulo>Sumario: </CS><FD:TITULO>RAZONES DE LA NO APLICACION DE LA LEY 23300 QUE REIMPLANTO LA VIGENCIA DEL ARTICULO 14 DE LA LEY 12908.</FD:TITULO>
SENADO;;0469-S-88;105;EXTRAORDINARIAS;PROYECTO DE LEY;<CS:Titulo>Título:  </CS><FD:TITULO>TRANSFERENCIA DE UN INMUEBLE PROPIEDAD DE LA EMPRESA NACIONAL DE CORREOS Y TELECOMUNICACIONES (ENCOTEL), EN CARACTER DE DONACION A LA MUNICIPALIDAD DE CHOLILA, PROVINCIA DEL CHUBUT.</FD:TITULO>;<CS:Titulo>Sumario: </CS><FD:TITULO>DESTINO: ALBERGUE, GUARDERIA INFANTIL Y COMEDOR ESCOLAR.</FD:TITULO>
SENADO;;0561-S-88;105;EXTRAORDINARIAS;PROYECTO DE COMUNICACION;<CS:Titulo>Título:  </CS><FD:TITULO>MEDIDAS PARA ASEGURAR EL NORMAL ABASTECIMIENTO DE ENERGIA ELECTRICA A LAS ZONAS QUE LA RECIBEN DE LAS CENTRALES DE FUTALEUFU Y FLORENTINO AMEGHINO.</FD:TITULO>;<CS:Titulo>Sumario: </CS><FD:TITULO>SOLICITUD AL PODER EJECUTIVO NACIONAL DE LAS MISMAS, EQUIPAMIENTO, INDEMNIZACION A PRODUCTORES AFECTADOS POR EL AUMENTO DE CAUDAL DEL RIO CHUBUT.</FD:TITULO>
SENADO;;0486-S-88;105;EXTRAORDINARIAS;PROYECTO DE RESOLUCION;<CS:Titulo>Título:  </CS><FD:TITULO>PEDIDO DE INFORMES: ADJUDICACION DE LA OBRA DEL GASODUCTO NEUQUEN - BUENOS AIRES, EMPRESAS INTERVINIENTES, MONTO DE LA OPERACION.</FD:TITULO>;<CS:Titulo>Sumario: </CS><FD:TITULO>SOLICITUD AL PODER EJECUTIVO NACIONAL.</FD:TITULO>
SENADO;;0578-S-88;105;EXTRAORDINARIAS;PROYECTO DE COMUNICACION;<CS:Titulo>Título:  </CS><FD:TITULO>INTENSIFICACION DE LOS ESTUDIOS TENDIENTES AL CONTROL Y ERRADICACION DE LA MALEZA CHONDRILLA JUNCEA (YUYO ESQUELETO).</FD:TITULO>;<CS:Titulo>Sumario: </CS><FD:TITULO>SOLICITUD AL PODER EJECUTIVO NACIONAL A TRAVES DEL INSTITUTO NACIONAL DE TECNOLOGIA INDUSTRIAL (INTI).</FD:TITULO>
SENADO;;0678-S-88;105;EXTRAORDINARIAS;PROYECTO DE COMUNICACION;<CS:Titulo>Título:  </CS><FD:TITULO>PAGO A LOS DOCENTES QUE HAN ADHERIDO A LA RECIENTE HUELGA, DE LOS SALARIOS CORRESPONDIENTES A LOS DIAS NO TRABAJADOS.</FD:TITULO>;<CS:Titulo>Sumario: </CS><FD:TITULO>SOLICITUD AL PODER EJECUTIVO NACIONAL, ASI COMO QUE SE ABSTENGA DE TOMAR MEDIDAS PUNITIVAS CONTRA DIRIGENTES GREMIALES, DIRECTIVOS, SUPERVISORES Y DOCENTES EN GENERAL QUE SE HAYAN ADHERIDO A LAS MEDIDAS DE FUERZA.</FD:TITULO>
SENADO;;0511-S-88;105;EXTRAORDINARIAS;PROYECTO DE COMUNICACION;<CS:Titulo>Título:  </CS><FD:TITULO>DOTACION DE UNA AMBULANCIA AL SINDICATO MUNICIPAL DE FAMAILLA, PROVINCIA DE TUCUMAN.</FD:TITULO>;<CS:Titulo>Sumario: </CS><FD:TITULO>SOLICITUD AL PODER EJECUTIVO NACIONAL.</FD:TITULO>
SENADO;;0528-S-88;105;EXTRAORDINARIAS;PROYECTO DE COMUNICACION;<CS:Titulo>Título:  </CS><FD:TITULO>CONSTITUCION DE UNA COMISION ESPECIAL DE LA HONORABLE CAMARA DE SENADORES PARA ANALIZAR Y PROPONER REFORMAS LEGALES PARA LA PROTECCION DE MUJERES GOLPEADAS O AMENAZADAS.</FD:TITULO>;<CS:Titulo>Sumario: </CS><FD:TITULO>COMPOSICION. SOLICITUD AL PODER EJECUTIVO NACIONAL PARA QUE ASESORE A TRAVES DE LA SECRETARIA DE DESARROLLO HUMANO Y FAMILIA A LA POLICIA FEDERAL EN LO REFERENTE AL TEMA.</FD:TITULO>
SENADO;;0503-S-88;105;EXTRAORDINARIAS;PROYECTO DE COMUNICACION;<CS:Titulo>Título:  </CS><FD:TITULO>PEDIDO DE INFORMES: RECONOCIMIENTO DEL DEPUESTO PRESIDENTE DE PANAMA, ERIC A. DEL VALLE, EN LUGAR DE SU REEMPLAZANTE CONSTITUCIONAL MANUEL SOLIS PALMA, DESIGNADO PARA ESAS FUNCIONES POR LA ASAMBLEA NACIONAL PANAMEÑA.</FD:TITULO>;<CS:Titulo>Sumario: </CS><FD:TITULO>RAZONES.</FD:TITULO>
SENADO;;0570-S-88;105;EXTRAORDINARIAS;PROYECTO DE DECLARACION;<CS:Titulo>Título:  </CS><FD:TITULO>CONFLICTO ARMADO ENTRE HONDURAS Y NICARAGUA.</FD:TITULO>;<CS:Titulo>Sumario: </CS><FD:TITULO>EXPRESION DE PREOCUPACION Y SOLICITUD AL PODER EJECUTIVO NACIONAL PARA QUE INSTE EN EL SENO DEL GRUPO DE APOYO A CONTADORA LA NECESIDAD DE UNA SOLUCION NEGOCIADA.</FD:TITULO>
SENADO;;0637-S-88;105;EXTRAORDINARIAS;PROYECTO DE LEY;<CS:Titulo>Título:  </CS><FD:TITULO>INSTITUCION DEL SISTEMA NACIONAL DE SALARIOS PARA EL SECTOR DOCENTE.</FD:TITULO>;"<CS:Titulo>Sumario: </CS><FD:TITULO>ADHESION DE LAS PROVINCIAS CREACION DE UNA COMISION PERMANENTE DEL SALARIO DOCENTE EN JURISDICCION DEL MINISTERIO DE TRABAJO, FUNCIONES; ADOPCION DEL NOMENCLADOR BASICO DE FUNCIONES DOCENTES; APROBACION POR EL CONSEJO FEDERAL DE CULTURA Y EDUCACION, ETCETERA.</FD:TITULO>"
SENADO;;0470-S-88;105;EXTRAORDINARIAS;PROYECTO DE COMUNICACION;<CS:Titulo>Título:  </CS><FD:TITULO>REMITIR EL PROYECTO DE LEY APROBADO POR EL HONORABLE SENADO, QUE MODIFICA EL ARTICULO 2 DE LA LEY 17500 (EXPLOTACION DE LOS RECURSOS DEL MAR TERRITORIAL ARGENTINO), AL PRESENTE PERIODO DE SESIONES EXTRAORDINARIAS.</FD:TITULO>;<CS:Titulo>Sumario: </CS><FD:TITULO>SOLICITUD AL PODER EJECUTIVO NACIONAL.</FD:TITULO>
SENADO;;0487-S-88;105;EXTRAORDINARIAS;PROYECTO DE LEY;<CS:Titulo>Título:  </CS><FD:TITULO>PROGRAMA DE CAPACITACION, PRACTICA EN EMPRESAS PARA ESTUDIANTES DE NIVEL MEDIO Y SUPERIOR.</FD:TITULO>;<CS:Titulo>Sumario: </CS><FD:TITULO>REALIZACION DE PRACTICAS NO RENTADAS POR ALUMNOS DEL ULTIMO AÑO COMERCIAL Y/O TECNICO EN EMPRESAS ESTATALES Y/O PRIVADAS. REQUISITOS. ENTREGA DE CERTIFICADOS.</FD:TITULO>
SENADO;;0554-S-88;105;EXTRAORDINARIAS;PROYECTO DE LEY;<CS:Titulo>Título:  </CS><FD:TITULO>DESCUENTO DEL 50 % EN LOS PASAJES DE LAS EMPRESAS DE TRANSPORTE DEL ESTADO NACIONAL, PARA TODA PERSONA QUE CONCURRA COMO PARTICIPANTE O INVITADA A EVENTOS DE CARACTER CULTURAL, CIENTIFICO O DEPORTIVO NO PROFESIONALES, DECLARADOS DE INTERES NACIONAL O PROVINCIAL.</FD:TITULO>;<CS:Titulo>Sumario: </CS><FD:TITULO>REQUISITOS: ACREDITAR LA DECLARACION DE INTERES NACIONAL O PROVINCIAL Y LA CONDICION DE PARTICIPANTE O INVITADO.</FD:TITULO>
SENADO;;0646-S-88;105;EXTRAORDINARIAS;PROYECTO DE COMUNICACION;<CS:Titulo>Título:  </CS><FD:TITULO>DECLARACION DE INTERES NACIONAL DE LA XIV REUNION ARGENTINA DE ECOLOGIA, A REALIZARSE EN SAN SALVADOR DE JUJUY, DURANTE EL MES DE ABRIL DE 1989.</FD:TITULO>;<CS:Titulo>Sumario: </CS><FD:TITULO>SOLICITUD AL PODER EJECUTIVO NACIONAL.</FD:TITULO>
SENADO;;0479-S-88;105;EXTRAORDINARIAS;PROYECTO DE COMUNICACION;<CS:Titulo>Título:  </CS><FD:TITULO>PEDIDO DE INFORMES: FALSIFICACION DE BILLETES Y BONOS EXTERNOS.</FD:TITULO>;"<CS:Titulo>Sumario: </CS><FD:TITULO>MEDIDAS ADOPTADAS PARA SU ESCLARECIMIENTO; UTILIZACION DEL MISMO PAPEL EMPLEADO POR CASA DE MONEDA; FISCALIZACION Y CONTROL DE MATERIALES UTILIZADOS Y SOBRANTES.</FD:TITULO>"
SENADO;;0546-S-88;105;EXTRAORDINARIAS;PROYECTO DE COMUNICACION;<CS:Titulo>Título:  </CS><FD:TITULO>REALIZACION DE UNA CAMPAÑA DE DIVULGACION DE LOS ACTOS CONMEMORATIVOS CON MOTIVO DEL CENTENARIO DE LA MUERTE DE DOMINGO FAUSTINO SARMIENTO, EN TODOS LOS MEDIOS DE DIFUSION DEL PAIS.</FD:TITULO>;<CS:Titulo>Sumario: </CS><FD:TITULO>SOLICITUD AL PODER EJECUTIVO NACIONAL.</FD:TITULO>
SENADO;;0521-S-88;105;EXTRAORDINARIAS;PROYECTO DE LEY;"<CS:Titulo>Título:  </CS><FD:TITULO>PROMOCION INDUSTRIAL; PARTICIPACION DE LAS PROVINCIAS Y REVERSION DEL FACTOR LIMITANTE QUE ES EL COSTO FISCAL TEORICO (REPRODUCCION DEL EXPEDIENTE 0515-S-86).</FD:TITULO>";"<CS:Titulo>Sumario: </CS><FD:TITULO>MODIFICACION DE LA LEY 21608, SUSTITUCION DEL ARTICULO 3, QUINTO PARRAFO, Y DEL ARTICULO 8; MODIFICACION DE LOS ARTICULOS 11, 18 Y 23 DEROGACION DEL ARTICULO 10.</FD:TITULO>"
SENADO;;0538-S-88;105;EXTRAORDINARIAS;PROYECTO DE LEY;<CS:Titulo>Título:  </CS><FD:TITULO>OBRAS SOCIALES. REGIMEN. DEROGACION DE LA LEY 22269. CREACION DE LA OBRA SOCIAL DE TRABAJADORES AUTONOMOS.</FD:TITULO>;"<CS:Titulo>Sumario: </CS><FD:TITULO>OBRAS SOCIALES COMPRENDIDAS. FUNCIONAMIENTO COMO ENTIDADES DE DERECHO PUBLICO NO ESTATALES. OBJETIVOS. OBLIGACIONES. BENEFICIARIOS. ESTATUTOS. RECURSOS. DESTINO DE LOS MISMOS. COBRO JUDICIAL DE APORTES SANCIONES, AUTORIDAD DE APLICACION: INSTITUTO NACIONAL DE OBRAS SOCIALES (INOS); ATRIBUCIONES, ORGANIZACION, RECURSOS. APORTES AL FONDO DE REDISTRIBUCION.</FD:TITULO>"
SENADO;;0513-S-88;105;EXTRAORDINARIAS;PROYECTO DE COMUNICACION;<CS:Titulo>Título:  </CS><FD:TITULO>PEDIDO DE INFORMES: HOSPITAL NEUROPSIQUIATRICO JOSE BORDA.</FD:TITULO>;"<CS:Titulo>Sumario: </CS><FD:TITULO>POBLACION DE INTERNOS, PERSONAL; SI SE HAN INSTRUMENTADO MEDIDAS DE SEGURIDAD POR LOS RECIENTES HECHOS DE VIOLENCIA; PABELLONES PARA ENFERMOS DEL SINDROME DE INMUNODEFICIENCIA ADQUIRIDA (SIDA).</FD:TITULO>"
